-11110-100-1 0
-111100-10-1 0
-1111000-1-1 0
-1111000-10 0
-11110000-1 0
0-1-1-1-1-1-1-1-1 4
0-1-1-1-1-1-1-11 2
0-1-1-1-1-1-101 1
0-1-1-1-1-1-11-1 2
0-1-1-1-1-1-110 4
0-1-1-1-1-10-11 3
0-1-1-1-1-101-1 3
0-1-1-1-1-1011 3
0-1-1-1-1-11-1-1 1
0-1-1-1-1-11-10 4
0-1-1-1-1-110-1 1
0-1-1-1-1-1101 1
0-1-1-1-1-1110 4
0-1-1-1-10-1-11 3
0-1-1-1-10-11-1 4
0-1-1-1-10-111 6
0-1-1-1-10011 2
0-1-1-1-101-1-1 8
0-1-1-1-101-11 7
0-1-1-1-10101 1
0-1-1-1-1011-1 8
0-1-1-1-10110 2
0-1-1-1-11-1-1-1 2
0-1-1-1-11-1-10 4
0-1-1-1-11-10-1 4
0-1-1-1-11-101 2
0-1-1-1-11-110 4
0-1-1-1-110-1-1 3
0-1-1-1-110-11 3
0-1-1-1-11001 2
0-1-1-1-1101-1 3
0-1-1-1-11010 2
0-1-1-1-111-10 4
0-1-1-1-1110-1 1
0-1-1-1-11100 3
0-1-1-10-1-1-11 2
0-1-1-10-1-11-1 8
0-1-1-10-1-111 6
0-1-1-10-1011 3
0-1-1-10-11-1-1 8
0-1-1-10-11-11 7
0-1-1-10-1101 1
0-1-1-10-111-1 8
0-1-1-100-111 6
0-1-1-1001-11 7
0-1-1-10011-1 8
0-1-1-101-1-1-1 8
0-1-1-101-1-11 2
0-1-1-101-101 2
0-1-1-101-11-1 8
0-1-1-1010-11 2
0-1-1-10101-1 8
0-1-1-101011 2
0-1-1-1011-1-1 8
0-1-1-10110-1 3
0-1-1-101101 1
0-1-1-11-1-1-1-1 1
0-1-1-11-1-1-10 1
0-1-1-11-1-10-1 3
0-1-1-11-1-101 2
0-1-1-11-1-110 1
0-1-1-11-10-1-1 3
0-1-1-11-10-11 3
0-1-1-11-1001 3
0-1-1-11-101-1 3
0-1-1-11-1010 1
0-1-1-11-11-10 2
0-1-1-11-110-1 2
0-1-1-11-1100 2
0-1-1-110-1-1-1 1
0-1-1-110-1-11 1
0-1-1-110-101 1
0-1-1-110-11-1 1
0-1-1-110-110 1
0-1-1-1100-11 3
0-1-1-11001-1 1
0-1-1-110011 1
0-1-1-1101-1-1 2
0-1-1-1101-10 2
0-1-1-11010-1 2
0-1-1-110101 2
0-1-1-110110 2
0-1-1-111-1-10 3
0-1-1-111-10-1 3
0-1-1-111-100 3
0-1-1-1110-1-1 3
0-1-1-1110-10 3
0-1-1-11100-1 3
0-1-1-111001 3
0-1-1-111010 3
0-1-1-111100 2
0-1-10-1-1-1-11 6
0-1-10-1-1-11-1 6
0-1-10-1-1-111 6
0-1-10-1-11-1-1 7
0-1-10-1-11-11 7
0-1-10-1-1101 2
0-1-10-1-111-1 8
0-1-10-1-1110 4
0-1-10-10-111 6
0-1-10-101-11 7
0-1-10-1011-1 8
0-1-10-11-1-1-1 6
0-1-10-11-1-11 2
0-1-10-11-101 2
0-1-10-11-11-1 1
0-1-10-11-110 6
0-1-10-111-1-1 2
0-1-10-111-10 4
0-1-10-1110-1 2
0-1-10-11101 2
0-1-10-11110 1
0-1-100-1-111 6
0-1-100-11-11 7
0-1-100-111-1 8
0-1-1001-1-11 2
0-1-1001-11-1 8
0-1-1001-111 6
0-1-10011-1-1 8
0-1-10011-11 7
0-1-1001101 2
0-1-100111-1 8
0-1-101-1-1-1-1 6
0-1-101-1-1-11 6
0-1-101-1-101 6
0-1-101-1-11-1 6
0-1-101-1-110 1
0-1-101-11-1-1 2
0-1-101-11-10 2
0-1-101-110-1 2
0-1-101-1101 2
0-1-101-1110 5
0-1-1010-1-11 6
0-1-1010-11-1 1
0-1-1010-111 6
0-1-10101-1-1 2
0-1-10101-11 2
0-1-1010101 2
0-1-101011-1 1
0-1-1010110 1
0-1-1011-1-1-1 6
0-1-1011-1-10 6
0-1-1011-10-1 6
0-1-1011-101 2
0-1-1011-110 6
0-1-10111-10 2
0-1-101110-1 2
0-1-1011100 2
0-1-11-1-1-1-1-1 1
0-1-11-1-1-1-10 4
0-1-11-1-1-10-1 4
0-1-11-1-1-101 1
0-1-11-1-1-110 1
0-1-11-1-10-1-1 4
0-1-11-1-10-11 2
0-1-11-1-1001 1
0-1-11-1-101-1 2
0-1-11-1-1010 4
0-1-11-1-11-10 4
0-1-11-1-110-1 1
0-1-11-1-1100 2
0-1-11-10-1-1-1 2
0-1-11-10-1-11 1
0-1-11-10-101 1
0-1-11-10-11-1 2
0-1-11-10-110 2
0-1-11-100-11 1
0-1-11-1001-1 2
0-1-11-10011 1
0-1-11-101-1-1 1
0-1-11-101-10 2
0-1-11-1010-1 2
0-1-11-10101 1
0-1-11-10110 2
0-1-11-11-1-10 4
0-1-11-11-10-1 4
0-1-11-11-100 4
0-1-11-110-1-1 4
0-1-11-110-10 4
0-1-11-1100-1 4
0-1-11-11001 4
0-1-11-11010 4
0-1-11-11100 2
0-1-110-1-1-1-1 8
0-1-110-1-1-11 1
0-1-110-1-101 1
0-1-110-1-11-1 8
0-1-110-10-11 2
0-1-110-101-1 2
0-1-110-1011 2
0-1-110-11-1-1 8
0-1-110-110-1 5
0-1-110-1101 1
0-1-1100-1-11 1
0-1-1100-11-1 6
0-1-1100-111 2
0-1-1100011 2
0-1-11001-1-1 8
0-1-11001-11 7
0-1-1100101 1
0-1-110011-1 8
0-1-1101-1-1-1 8
0-1-1101-10-1 1
0-1-1101-101 1
0-1-11010-1-1 7
0-1-11010-11 2
0-1-1101001 2
0-1-110101-1 8
0-1-110110-1 1
0-1-111-1-1-10 5
0-1-111-1-10-1 5
0-1-111-1-100 5
0-1-111-10-1-1 5
0-1-111-10-10 5
0-1-111-100-1 5
0-1-111-1001 5
0-1-111-1010 5
0-1-111-1100 5
0-1-1110-1-1-1 2
0-1-1110-1-10 2
0-1-1110-10-1 2
0-1-1110-101 1
0-1-1110-110 2
0-1-11100-1-1 1
0-1-11100-11 1
0-1-1110001 1
0-1-111001-1 1
0-1-1110010 1
0-1-11101-10 2
0-1-111010-1 2
0-1-1110100 2
0-10-1-1-1-1-11 1
0-10-1-1-1-11-1 1
0-10-1-1-1-111 1
0-10-1-1-1011 5
0-10-1-1-11-1-1 1
0-10-1-1-11-11 1
0-10-1-1-1101 1
0-10-1-1-111-1 1
0-10-1-1-1110 4
0-10-1-10-111 1
0-10-1-101-11 7
0-10-1-1011-1 8
0-10-1-11-1-1-1 1
0-10-1-11-1-11 1
0-10-1-11-101 1
0-10-1-11-11-1 1
0-10-1-11-110 3
0-10-1-110-11 3
0-10-1-1101-1 1
0-10-1-11011 1
0-10-1-111-1-1 1
0-10-1-111-10 4
0-10-1-1110-1 1
0-10-1-11101 1
0-10-1-11110 1
0-10-10-1-111 6
0-10-10-11-11 7
0-10-10-111-1 8
0-10-101-1-11 1
0-10-101-11-1 8
0-10-101-111 1
0-10-1011-1-1 7
0-10-1011-11 1
0-10-101101 1
0-10-10111-1 1
0-10-11-1-1-1-1 1
0-10-11-1-1-11 1
0-10-11-1-101 1
0-10-11-1-11-1 1
0-10-11-1-110 1
0-10-11-10-11 5
0-10-11-101-1 1
0-10-11-1011 1
0-10-11-11-1-1 1
0-10-11-11-10 3
0-10-11-110-1 1
0-10-11-1101 1
0-10-11-1110 1
0-10-110-1-11 1
0-10-110-11-1 1
0-10-110-111 1
0-10-110011 1
0-10-1101-1-1 7
0-10-1101-11 1
0-10-110101 1
0-10-11011-1 8
0-10-111-1-1-1 1
0-10-111-1-10 1
0-10-111-10-1 3
0-10-111-101 1
0-10-111-110 1
0-10-1110-1-1 3
0-10-1110-11 1
0-10-111001 3
0-10-11101-1 1
0-10-111010 1
0-10-1111-10 1
0-10-11110-1 1
0-10-111100 3
0-100-1-1-111 6
0-100-1-11-11 7
0-100-1-111-1 8
0-100-11-1-11 7
0-100-11-11-1 1
0-100-11-111 1
0-100-111-1-1 1
0-100-111-11 1
0-100-11101 1
0-100-1111-1 1
0-100-11110 1
0-10001-111 6
0-100011-11 7
0-1000111-1 8
0-1001-1-1-11 7
0-1001-1-11-1 1
0-1001-1-111 1
0-1001-11-1-1 1
0-1001-11-11 1
0-1001-1101 1
0-1001-111-1 1
0-1001-1110 1
0-10010-111 1
0-100101-11 7
0-1001011-1 1
0-10011-1-1-1 6
0-10011-1-11 1
0-10011-101 6
0-10011-11-1 1
0-10011-110 1
0-100111-1-1 1
0-100111-10 1
0-1001110-1 1
0-10011101 1
0-10011110 1
0-101-1-1-1-1-1 1
0-101-1-1-1-11 1
0-101-1-1-101 1
0-101-1-1-11-1 1
0-101-1-1-110 5
0-101-1-10-11 7
0-101-1-101-1 8
0-101-1-1011 1
0-101-1-11-1-1 1
0-101-1-11-10 7
0-101-1-110-1 5
0-101-1-1101 1
0-101-1-1110 1
0-101-10-1-11 1
0-101-10-11-1 1
0-101-10-111 1
0-101-10011 4
0-101-101-1-1 7
0-101-101-11 1
0-101-10101 1
0-101-1011-1 1
0-101-11-1-1-1 1
0-101-11-1-10 4
0-101-11-10-1 4
0-101-11-101 1
0-101-11-110 1
0-101-110-1-1 4
0-101-110-11 1
0-101-11001 4
0-101-1101-1 1
0-101-11010 4
0-101-111-10 1
0-101-1110-1 1
0-101-11100 4
0-1010-1-1-11 6
0-1010-1-11-1 1
0-1010-1-111 1
0-1010-11-1-1 7
0-1010-11-11 1
0-1010-1101 1
0-1010-111-1 1
0-10100-111 6
0-101001-11 7
0-1010011-1 8
0-10101-1-1-1 7
0-10101-1-11 1
0-10101-101 1
0-10101-11-1 8
0-101011-1-1 1
0-1010110-1 8
0-10101101 1
0-1011-1-1-1-1 1
0-1011-1-1-10 5
0-1011-1-10-1 5
0-1011-1-101 1
0-1011-1-110 1
0-1011-10-1-1 5
0-1011-10-11 1
0-1011-1001 5
0-1011-101-1 1
0-1011-1010 1
0-1011-11-10 1
0-1011-110-1 1
0-1011-1100 5
0-10110-1-1-1 6
0-10110-1-11 1
0-10110-101 1
0-10110-11-1 1
0-101100-11 1
0-1011001-1 1
0-10110011 1
0-101101-1-1 1
0-1011010-1 8
0-10110101 1
0-11-1-1-1-1-1-1 3
0-11-1-1-1-1-10 4
0-11-1-1-1-10-1 8
0-11-1-1-1-101 5
0-11-1-1-1-110 4
0-11-1-1-10-1-1 3
0-11-1-1-10-11 3
0-11-1-1-1001 5
0-11-1-1-101-1 3
0-11-1-1-1010 5
0-11-1-1-11-10 4
0-11-1-1-110-1 4
0-11-1-10-1-1-1 3
0-11-1-10-1-11 3
0-11-1-10-101 3
0-11-1-10-11-1 3
0-11-1-10-110 4
0-11-1-100-11 3
0-11-1-1001-1 3
0-11-1-10011 1
0-11-1-101-1-1 4
0-11-1-101-10 4
0-11-1-1010-1 4
0-11-1-10101 4
0-11-1-10110 4
0-11-1-11-1-10 4
0-11-1-11-10-1 8
0-11-1-11-100 1
0-11-1-110-1-1 3
0-11-1-110-10 7
0-11-1-1100-1 8
0-11-1-11010 1
0-11-1-11100 4
0-11-10-1-1-1-1 8
0-11-10-1-1-11 5
0-11-10-1-101 5
0-11-10-1-11-1 8
0-11-10-10-11 5
0-11-10-101-1 3
0-11-10-1011 3
0-11-10-11-1-1 1
0-11-10-110-1 1
0-11-10-1101 1
0-11-100-1-11 3
0-11-100-11-1 6
0-11-100-111 3
0-11-100011 3
0-11-1001-1-1 3
0-11-1001-11 3
0-11-100101 1
0-11-10011-1 8
0-11-101-1-1-1 8
0-11-101-10-1 8
0-11-1010-1-1 8
0-11-10101-1 3
0-11-10110-1 1
0-11-11-1-1-10 6
0-11-11-1-10-1 6
0-11-11-1-100 6
0-11-11-10-1-1 3
0-11-11-10-10 5
0-11-11-100-1 1
0-11-11-1001 3
0-11-11-1010 3
0-11-110-1-1-1 6
0-11-110-1-10 1
0-11-110-10-1 6
0-11-110-101 6
0-11-110-110 6
0-11-1100-1-1 3
0-11-1100-11 3
0-11-110001 3
0-11-11001-1 3
0-11-110010 1
0-11-111-100 6
0-11-1110-10 3
0-11-11100-1 3
0-110-1-1-1-1-1 6
0-110-1-1-1-11 6
0-110-1-1-101 5
0-110-1-1-11-1 6
0-110-1-1-110 6
0-110-1-11-1-1 4
0-110-1-11-10 4
0-110-1-110-1 4
0-110-1-1101 5
0-110-1-1110 4
0-110-10-1-11 6
0-110-10-11-1 8
0-110-10-111 4
0-110-101-1-1 4
0-110-101-11 4
0-110-10101 4
0-110-1011-1 4
0-110-10110 4
0-110-11-1-1-1 6
0-110-11-1-10 7
0-110-11-10-1 6
0-110-11-110 1
0-110-111-10 4
0-110-1110-1 4
0-110-11100 4
0-1100-1-1-11 5
0-1100-1-11-1 1
0-1100-1-111 5
0-1100-11-1-1 7
0-1100-11-11 5
0-1100-1101 5
0-1100-111-1 5
0-11001-1-1-1 8
0-11001-11-1 6
0-110011-1-1 8
0-1100110-1 8
0-1101-1-1-1-1 6
0-1101-1-1-10 6
0-1101-1-10-1 6
0-1101-1-101 6
0-1101-1-110 6
0-11010-1-1-1 6
0-11010-1-11 6
0-11010-101 6
0-11010-11-1 6
0-11010-110 1
0-11011-1-10 6
0-11011-10-1 6
0-11011-100 6
0-111-1-1-1-10 4
0-111-1-1-10-1 4
0-111-1-1-100 5
0-111-1-10-1-1 8
0-111-1-10-10 7
0-111-1-100-1 8
0-111-1-1001 5
0-111-1-1010 4
0-111-1-1100 4
0-111-10-1-1-1 1
0-111-10-1-10 4
0-111-10-10-1 4
0-111-10-101 1
0-111-10-110 4
0-111-100-1-1 4
0-111-100-11 1
0-111-10001 1
0-111-1001-1 1
0-111-10010 4
0-111-101-10 4
0-111-1010-1 4
0-111-11-100 4
0-111-110-10 4
0-111-1100-1 8
0-1110-1-1-1-1 8
0-1110-1-10-1 1
0-1110-1-101 1
0-1110-10-1-1 8
0-1110-10-11 5
0-1110-1001 5
0-1110-101-1 8
0-1110-110-1 1
0-11100-1-1-1 8
0-11100-1-11 1
0-11100-101 1
0-11100-11-1 8
0-111000-11 1
0-1110001-1 8
0-11100011 1
0-111001-1-1 8
0-1110010-1 8
0-11100101 1
0-11101-10-1 1
0-111010-1-1 8
0-1110100-1 8
0-1111-1-100 6
0-1111-10-10 7
0-1111-100-1 8
0-11110-1-10 6
0-11110-10-1 6
0-11110-100 6
0-111100-1-1 1
0-111100-10 7
0-1111000-1 8
0-11110001 1
0-11110010 1
00-1-1-1-1-1-11 2
00-1-1-1-1-11-1 2
00-1-1-1-1-111 2
00-1-1-1-1011 3
00-1-1-1-11-1-1 2
00-1-1-1-11-11 2
00-1-1-1-1101 5
00-1-1-1-111-1 2
00-1-1-1-1110 3
00-1-1-10-111 6
00-1-1-101-11 7
00-1-1-1011-1 2
00-1-1-11-1-1-1 2
00-1-1-11-1-11 2
00-1-1-11-101 2
00-1-1-11-11-1 2
00-1-1-11-110 6
00-1-1-110-11 2
00-1-1-1101-1 4
00-1-1-11011 2
00-1-1-111-1-1 2
00-1-1-111-10 2
00-1-1-1110-1 2
00-1-1-11101 2
00-1-1-11110 2
00-1-10-1-111 2
00-1-10-11-11 7
00-1-10-111-1 8
00-1-101-1-11 2
00-1-101-11-1 3
00-1-101-111 2
00-1-101011 2
00-1-1011-1-1 8
00-1-1011-11 2
00-1-10111-1 2
00-1-11-1-1-1-1 2
00-1-11-1-1-11 2
00-1-11-1-101 2
00-1-11-1-11-1 2
00-1-11-1-110 2
00-1-11-10-11 7
00-1-11-101-1 8
00-1-11-1011 2
00-1-11-11-1-1 2
00-1-11-11-10 2
00-1-11-110-1 2
00-1-11-1101 2
00-1-11-1110 2
00-1-110-1-11 2
00-1-110-11-1 2
00-1-110-111 2
00-1-110011 3
00-1-1101-1-1 2
00-1-1101-11 2
00-1-110101 2
00-1-11011-1 2
00-1-110110 2
00-1-111-1-1-1 2
00-1-111-1-10 3
00-1-111-10-1 3
00-1-111-101 2
00-1-111-110 2
00-1-1110-1-1 3
00-1-1110-11 2
00-1-111001 2
00-1-11101-1 3
00-1-111010 3
00-1-1111-10 2
00-1-11110-1 2
00-1-111100 2
00-10-1-1-111 6
00-10-1-11-11 7
00-10-1-111-1 8
00-10-11-1-11 2
00-10-11-11-1 6
00-10-11-111 6
00-10-111-1-1 2
00-10-111-11 2
00-10-11101 2
00-10-1111-1 2
00-10-11110 4
00-1001-111 2
00-10011-11 2
00-100111-1 8
00-101-1-1-11 5
00-101-1-11-1 2
00-101-1-111 2
00-101-11-1-1 2
00-101-11-11 2
00-101-1101 2
00-101-111-1 2
00-101-1110 2
00-1010-111 6
00-10101-11 2
00-101011-1 2
00-1011-1-1-1 7
00-1011-1-11 2
00-1011-101 2
00-1011-11-1 2
00-1011-110 2
00-10111-1-1 2
00-10111-10 2
00-101110-1 2
00-1011101 2
00-1011110 2
00-11-1-1-1-1-1 2
00-11-1-1-1-11 2
00-11-1-1-101 4
00-11-1-1-11-1 2
00-11-1-1-110 5
00-11-1-10-11 2
00-11-1-101-1 2
00-11-1-1011 2
00-11-1-11-1-1 2
00-11-1-11-10 2
00-11-1-110-1 2
00-11-1-1101 2
00-11-1-1110 2
00-11-10-1-11 2
00-11-10-11-1 2
00-11-10-111 2
00-11-10011 2
00-11-101-1-1 2
00-11-101-11 2
00-11-10101 2
00-11-1011-1 2
00-11-10110 2
00-11-11-1-1-1 2
00-11-11-1-10 4
00-11-11-10-1 4
00-11-11-101 2
00-11-11-110 2
00-11-110-1-1 2
00-11-110-11 2
00-11-11001 2
00-11-1101-1 2
00-11-11010 4
00-11-111-10 2
00-11-1110-1 2
00-11-11100 4
00-110-1-1-11 7
00-110-1-11-1 5
00-110-1-111 2
00-110-1011 2
00-110-11-1-1 2
00-110-11-11 7
00-110-111-1 2
00-1100-111 6
00-11001-11 7
00-110011-1 8
00-1101-1-1-1 7
00-1101-1-11 2
00-1101-11-1 2
00-11010-11 2
00-110101-1 2
00-1101011 2
00-11011-1-1 2
00-111-1-1-1-1 2
00-111-1-1-10 5
00-111-1-10-1 5
00-111-1-101 2
00-111-1-110 2
00-111-10-1-1 5
00-111-10-11 2
00-111-1001 5
00-111-101-1 2
00-111-1010 5
00-111-11-10 2
00-111-110-1 2
00-111-1100 5
00-1110-1-1-1 2
00-1110-1-11 2
00-1110-101 2
00-1110-11-1 2
00-1110-110 2
00-11100-11 2
00-111001-1 2
00-1110011 2
00-11101-1-1 2
00-11101-10 2
00-111010-1 2
00-1110101 2
00-1110110 2
001-1-1-1-1-1-1 5
001-1-1-1-1-11 5
001-1-1-1-101 5
001-1-1-1-11-1 6
001-1-1-1-110 4
001-1-1-10-11 5
001-1-1-101-1 3
001-1-1-1011 3
001-1-1-11-1-1 4
001-1-1-11-10 4
001-1-1-110-1 4
001-1-1-1101 4
001-1-1-1110 4
001-1-10-1-11 6
001-1-10-11-1 6
001-1-10-111 6
001-1-10011 3
001-1-101-1-1 4
001-1-101-11 7
001-1-10101 4
001-1-1011-1 3
001-1-10110 4
001-1-11-1-1-1 8
001-1-11-1-10 4
001-1-11-10-1 8
001-1-11-110 4
001-1-110-1-1 8
001-1-1101-1 3
001-1-11010 4
001-1-111-10 4
001-1-1110-1 4
001-1-11100 4
001-10-1-1-11 5
001-10-1-11-1 8
001-10-1-111 6
001-10-1011 5
001-10-11-1-1 7
001-10-11-11 7
001-10-111-1 8
001-100-111 6
001-1001-11 7
001-10011-1 8
001-101-1-1-1 8
001-101-11-1 8
001-10101-1 8
001-1011-1-1 7
001-11-1-1-1-1 6
001-11-1-1-10 6
001-11-1-10-1 6
001-11-1-101 6
001-11-1-110 6
001-11-10-1-1 3
001-11-10-11 3
001-11-1001 5
001-11-101-1 3
001-11-1010 3
001-110-1-1-1 6
001-110-1-11 6
001-110-101 6
001-110-11-1 6
001-110-110 6
001-1100-11 3
001-11001-1 3
001-110011 3
001-111-1-10 6
001-111-10-1 8
001-111-100 3
001-1110-1-1 3
001-1110-10 3
001-11100-1 3
001-111010 3
0010-1-1-1-11 5
0010-1-1-11-1 6
0010-1-1-111 6
0010-1-11-1-1 4
0010-1-11-11 4
0010-1-1101 4
0010-1-111-1 5
0010-1-1110 4
0010-10-111 6
0010-101-11 4
0010-1011-1 4
0010-11-1-1-1 8
0010-11-11-1 6
0010-11-110 4
0010-111-1-1 8
0010-111-10 4
0010-1110-1 4
0010-11110 4
00100-1-111 5
00100-11-11 5
00100-111-1 8
001001-11-1 8
0010011-1-1 8
00100111-1 8
00101-1-1-1-1 6
00101-1-1-11 6
00101-1-101 5
00101-1-11-1 6
00101-1-110 6
001010-1-11 6
001010-11-1 6
001010-111 6
001011-1-1-1 6
001011-1-10 6
001011-10-1 6
001011-110 6
0011-1-1-1-1-1 4
0011-1-1-1-10 4
0011-1-1-10-1 4
0011-1-1-101 4
0011-1-1-110 4
0011-1-10-1-1 5
0011-1-10-11 5
0011-1-1001 5
0011-1-101-1 4
0011-1-1010 4
0011-1-11-10 4
0011-1-110-1 4
0011-1-1100 4
0011-10-1-1-1 4
0011-10-1-11 4
0011-10-101 4
0011-10-11-1 4
0011-10-110 4
0011-100-11 4
0011-1001-1 4
0011-10011 4
0011-101-1-1 4
0011-101-10 4
0011-1010-1 4
0011-10101 4
0011-10110 4
0011-11-1-10 4
0011-11-10-1 4
0011-11-100 4
0011-110-1-1 7
0011-110-10 4
0011-1100-1 8
0011-11010 4
0011-11100 4
00110-1-1-1-1 7
00110-1-1-11 7
00110-1-11-1 8
00110-10-11 5
00110-101-1 8
00110-1011 5
00110-11-1-1 8
001100-1-11 7
001100-11-1 8
001100-111 6
0011001-1-1 8
0011001-11 7
00110011-1 8
001101-1-1-1 7
0011010-1-1 8
00110101-1 8
00111-1-1-10 5
00111-1-10-1 8
00111-1-100 5
00111-10-1-1 5
00111-10-10 5
00111-100-1 5
00111-1001 5
00111-1010 5
001110-1-1-1 6
001110-1-10 6
001110-10-1 6
001110-101 6
001110-110 6
0011100-1-1 7
0011100-11 7
00111001-1 8
01-1-1-1-1-1-1-1 6
01-1-1-1-1-1-10 4
01-1-1-1-1-10-1 6
01-1-1-1-1-101 2
01-1-1-1-1-110 4
01-1-1-1-10-1-1 3
01-1-1-1-10-11 3
01-1-1-1-1001 3
01-1-1-1-101-1 3
01-1-1-1-1010 4
01-1-1-1-11-10 4
01-1-1-1-110-1 2
01-1-1-1-1100 4
01-1-1-10-1-1-1 4
01-1-1-10-1-11 3
01-1-1-10-101 3
01-1-1-10-11-1 4
01-1-1-10-110 4
01-1-1-100-11 3
01-1-1-1001-1 4
01-1-1-10011 3
01-1-1-101-1-1 8
01-1-1-101-10 4
01-1-1-1010-1 4
01-1-1-10101 2
01-1-1-10110 2
01-1-1-11-1-10 3
01-1-1-11-10-1 6
01-1-1-11-100 6
01-1-1-110-1-1 3
01-1-1-110-10 3
01-1-1-1100-1 4
01-1-1-11001 3
01-1-1-11010 3
01-1-1-11100 4
01-1-10-1-1-1-1 8
01-1-10-1-1-11 6
01-1-10-1-101 2
01-1-10-1-11-1 8
01-1-10-10-11 7
01-1-10-101-1 3
01-1-10-1011 2
01-1-10-11-1-1 8
01-1-10-110-1 8
01-1-10-1101 2
01-1-100-1-11 3
01-1-100-11-1 3
01-1-100-111 3
01-1-100011 2
01-1-1001-1-1 8
01-1-1001-11 3
01-1-100101 3
01-1-10011-1 3
01-1-101-1-1-1 8
01-1-101-10-1 8
01-1-101-101 2
01-1-1010-1-1 3
01-1-1010-11 2
01-1-101001 2
01-1-10101-1 2
01-1-10110-1 8
01-1-11-1-1-10 7
01-1-11-1-10-1 6
01-1-11-1-100 6
01-1-11-10-1-1 3
01-1-11-10-10 7
01-1-11-100-1 3
01-1-11-1001 3
01-1-11-1100 2
01-1-110-1-1-1 7
01-1-110-1-10 7
01-1-110-10-1 6
01-1-110-101 2
01-1-1100-1-1 7
01-1-1100-11 3
01-1-110001 3
01-1-1101-10 2
01-1-11010-1 2
01-1-110100 2
01-1-111-100 6
01-1-1110-10 3
01-1-11100-1 3
01-10-1-1-1-1-1 6
01-10-1-1-1-11 6
01-10-1-1-101 6
01-10-1-1-11-1 6
01-10-1-1-110 4
01-10-1-11-1-1 4
01-10-1-11-10 4
01-10-1-110-1 4
01-10-1-1101 2
01-10-1-1110 4
01-10-10-1-11 4
01-10-10-11-1 4
01-10-10-111 4
01-10-101-1-1 4
01-10-101-11 4
01-10-10101 4
01-10-1011-1 4
01-10-11-1-1-1 6
01-10-11-1-10 4
01-10-11-10-1 6
01-10-11-101 6
01-10-11-110 4
01-10-111-10 4
01-10-1110-1 2
01-10-11100 4
01-100-1-1-11 6
01-100-1-11-1 5
01-100-1-111 5
01-100-11-1-1 8
01-100-11-11 5
01-100-1101 5
01-100-111-1 5
01-1001-1-1-1 8
01-1001-1-11 6
01-1001-101 2
01-1001-11-1 2
01-10011-1-1 8
01-100110-1 8
01-1001101 2
01-101-1-1-1-1 6
01-101-1-1-10 7
01-101-1-10-1 6
01-101-1-101 6
01-101-11-10 5
01-101-110-1 2
01-101-1100 2
01-1010-1-1-1 7
01-1010-1-11 6
01-1010-101 6
01-10101-1-1 2
01-10101-10 2
01-101010-1 2
01-1010101 2
01-1011-1-10 6
01-1011-10-1 6
01-1011-100 6
01-1011100 2
01-11-1-1-1-10 4
01-11-1-1-10-1 8
01-11-1-1-100 5
01-11-1-10-1-1 4
01-11-1-10-10 4
01-11-1-100-1 8
01-11-1-1001 2
01-11-1-1010 4
01-11-1-1100 4
01-11-10-1-1-1 8
01-11-10-1-10 4
01-11-10-10-1 8
01-11-10-101 2
01-11-10-110 2
01-11-100-1-1 4
01-11-100-11 2
01-11-10001 2
01-11-1001-1 4
01-11-10010 4
01-11-101-10 2
01-11-1010-1 8
01-11-10100 4
01-11-11-100 4
01-11-110-10 4
01-11-1100-1 8
01-110-1-1-1-1 8
01-110-1-10-1 8
01-110-1-101 2
01-110-10-1-1 7
01-110-10-11 2
01-110-1001 2
01-110-101-1 2
01-110-110-1 8
01-1100-1-1-1 8
01-1100-1-11 2
01-1100-101 2
01-1100-11-1 8
01-11000-11 2
01-110001-1 8
01-1100011 2
01-11001-1-1 8
01-110010-1 8
01-1100101 2
01-1101-10-1 2
01-11010-1-1 2
01-110100-1 2
01-1101001 2
01-111-1-100 6
01-111-10-10 7
01-111-100-1 8
01-1110-1-10 2
01-1110-10-1 8
01-1110-100 6
01-11100-1-1 7
01-11100-10 7
01-111000-1 8
01-1110001 2
01-1110100 2
010-1-1-1-1-1-1 4
010-1-1-1-1-11 6
010-1-1-1-101 3
010-1-1-1-11-1 4
010-1-1-1-110 4
010-1-1-10-11 4
010-1-1-101-1 4
010-1-1-1011 3
010-1-1-11-1-1 8
010-1-1-11-10 7
010-1-1-110-1 4
010-1-1-1101 3
010-1-1-1110 4
010-1-10-1-11 7
010-1-10-11-1 4
010-1-10-111 6
010-1-10011 4
010-1-101-1-1 8
010-1-101-11 7
010-1-10101 3
010-1-1011-1 8
010-1-11-1-1-1 6
010-1-11-1-10 4
010-1-11-10-1 4
010-1-11-101 6
010-1-11-110 4
010-1-110-1-1 7
010-1-110-11 3
010-1-11001 4
010-1-1101-1 3
010-1-11010 4
010-1-111-10 4
010-1-1110-1 3
010-1-11100 4
010-10-1-1-11 6
010-10-1-11-1 8
010-10-1-111 6
010-10-11-1-1 8
010-10-11-11 7
010-10-1101 3
010-10-111-1 8
010-100-111 6
010-1001-11 7
010-10011-1 8
010-101-1-1-1 6
010-101-1-11 6
010-101-101 6
010-101-11-1 8
010-1011-1-1 8
010-10110-1 8
010-101101 3
010-11-1-1-1-1 7
010-11-1-1-10 7
010-11-1-10-1 3
010-11-1-101 3
010-11-10-1-1 7
010-11-10-11 3
010-11-1001 3
010-11-11-10 5
010-11-110-1 3
010-11-1100 5
010-110-1-1-1 7
010-110-1-11 7
